Small	O
Business1	O
--	O
49	O
employees	O
,	O
Midsized	O
Business50	O
--	O
999	O
employees	O
,	O
Large	O
Business1	O
,	O
000	O
+	O
employees	O
,	O
Multinational	O
Businessof	O
any	O
size	O
,	O
Partner	O
SolutionsAccountants	O
,	O
advisors	O
,	O
and	O
more	O
,	O
ADP	O
®	O
Mobile	O
Solutions	O
,	O
Benefits	O
Broker	O
Add	O
even	O
more	O
value	O
to	O
your	O
client	O
's	O
success	O
by	O
partnering	O
with	O
ADP.	O
,	O
Private	O
Equity	O
Uncover	O
new	O
opportunities	O
with	O
HR	O
expertise	O
and	O
innovation.	O
,	O
Carlos	PERSON
Rodriguez	PERSON
,	O
President	TITLE
&	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
John	PERSON
Ayala	PERSON
,	O
President	TITLE
,	O
Small	DEPARTMENT
Business	DEPARTMENT
Services	DEPARTMENT
,	O
Retirement	DEPARTMENT
Services	DEPARTMENT
,	O
and	O
Insurance	DEPARTMENT
Services	DEPARTMENT
Mark	PERSON
Benjamin	PERSON
,	O
President	TITLE
,	O
Global	DEPARTMENT
Enterprise	DEPARTMENT
Solutions	DEPARTMENT
Maria	PERSON
Black	PERSON
,	O
President	TITLE
,	O
ADP	DEPARTMENT
TotalSource	DEPARTMENT
Michael	PERSON
Bonarti	PERSON
,	O
Corporate	TITLE
Vice	TITLE
President	TITLE
;	O
General	TITLE
Counsel	TITLE
and	O
Secretary	TITLE
Debbie	PERSON
Dyson	PERSON
,	O
Corporate	TITLE
Vice	TITLE
President	TITLE
,	O
Client	DEPARTMENT
Experience	DEPARTMENT
and	DEPARTMENT
Continuous	DEPARTMENT
Improvement	DEPARTMENT
Ed	PERSON
Flynn	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Worldwide	DEPARTMENT
Sales	DEPARTMENT
and	DEPARTMENT
Marketing	DEPARTMENT
Dermot	PERSON
O'Brien	PERSON
,	O
Corporate	TITLE
Vice	TITLE
President	TITLE
and	O
CHRO	TITLE
Tom	PERSON
Perrotti	PERSON
,	O
President	TITLE
,	O
Major	DEPARTMENT
Account	DEPARTMENT
Services	DEPARTMENT
&	DEPARTMENT
ADP	DEPARTMENT
Canada	O
Doug	PERSON
Politi	PERSON
,	O
President	TITLE
,	O
Added	DEPARTMENT
Value	DEPARTMENT
Services	DEPARTMENT
Stuart	PERSON
Sackman	PERSON
,	O
Corporate	TITLE
Vice	TITLE
President	TITLE
,	O
Global	DEPARTMENT
Product	DEPARTMENT
and	DEPARTMENT
Technology	DEPARTMENT
Jan	PERSON
Siegmund	PERSON
,	O
Corporate	TITLE
Vice	TITLE
President	TITLE
and	O
Chief	TITLE
Financial	TITLE
Officer	TITLE
Don	PERSON
Weinstein	PERSON
,	O
Chief	TITLE
Strategy	TITLE
Officer	TITLE
Multinational	O
Businessof	O
any	O
size	O
,	O
http://www.adp.com/who-we-are/leadership.aspx	O
