Commercial	O
Mortgage	O
,	O
As	O
a	O
national	O
full-service	O
leader	O
in	O
commercial	O
real	O
estate	O
finance	O
,	O
Grandbridge	O
Real	O
Estate	O
Capital	O
provides	O
the	O
vital	O
link	O
between	O
complex	O
market	O
conditions	O
,	O
capital	O
and	O
clients	O
.	O
Commercial	O
Insurance	O
,	O
McGriff	O
,	O
Seibels	O
&	O
Williams	O
,	O
Inc.	O
,	O
views	O
itself	O
as	O
a	O
partner	O
to	O
its	O
clients	O
,	O
not	O
just	O
an	O
insurer	O
.	O
It	O
is	O
part	O
of	O
BB&T	O
Holdings	O
,	O
Inc.	O
,	O
one	O
of	O
the	O
10	O
largest	O
insurance	O
brokers	O
in	O
the	O
nation	O
.	O
14-15	O
Sep	O
2016	O
3rd	O
Annual	O
BB&T	O
Private	O
Equity	O
Conference	O
The	O
Inn	O
at	O
Palmetto	O
,	O
Bluffton	O
,	O
SC	O
Learn	O
More	O
View	O
All	O
Conferences	O
,	O
What	O
makes	O
BB&T	O
Capital	O
Markets	O
the	O
right	O
choice	O
?	O
,	O
W.	PERSON
Rufus	PERSON
Yates	PERSON
-	O
President	TITLE
&	O
CEO	TITLE
BB&T	O
Securities	O
Meet	O
Our	O
Senior	O
Management	O
Team	O
W.	PERSON
Rufus	PERSON
Yates	PERSON
-	O
President	TITLE
&	O
CEO	TITLE
,	O
What	O
makes	O
BB&T	O
Capital	O
Markets	O
the	O
right	O
choice	O
?	O
W.	PERSON
Rufus	PERSON
Yates	PERSON
-	O
President	TITLE
&	O
CEO	TITLE
BB&T	O
Securities	O
Meet	O
Our	O
Senior	O
Management	O
Team	O
,	O
W.	PERSON
Rufus	PERSON
Yates	PERSON
,	O
Sr.	O
.	O
Exec	O
.	O
VP	O
,	O
BB&T	O
Corp.	O
,	O
President	TITLE
&	O
CEO	TITLE
,	O
BB&T	O
Securities	O
,	O
336-733-2715	O
,	O
email	O
Download	O
My	O
vCard	O
View	O
Bio	O
,	O
John	PERSON
B.	PERSON
Jung	PERSON
Jr.	PERSON
,	O
Senior	TITLE
Managing	TITLE
Director	TITLE
,	O
Head	O
of	O
BB&T	O
Capital	O
Markets	O
,	O
804-649-3972	O
,	O
email	O
Download	O
My	O
vCard	O
View	O
Bio	O
,	O
Merlin	PERSON
T.	PERSON
Grim	PERSON
,	O
Finance	TITLE
&	TITLE
Chief	TITLE
Risk	TITLE
Officer	TITLE
,	O
BB&T	O
Securities	O
,	O
804-649-3968	O
,	O
email	O
Download	O
My	O
vCard	O
View	O
Bio	O
,	O
Cory	PERSON
P.	PERSON
Boyte	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Corporate	TITLE
Banking	TITLE
Manager	TITLE
,	O
336-733-2759	O
,	O
email	O
Download	O
My	O
vCard	O
View	O
Bio	O
,	O
Check	O
the	O
background	O
of	O
BB&T	O
Capital	O
Markets	O
on	O
FINRA	O
's	O
BrokerCheck	O
,	O
.	O
http://www.bbt.com/capmarkets/why-bbt/senior-management-team.page	O
