Home	O
,	O
Careers	O
,	O
Business	O
Services	O
&	O
Solutions	O
,	O
Supplier	O
Resources	O
Workforce	O
Resources	O
Procurement	O
Resources	O
Supplier	O
Diversity	O
Supplier	O
Registration	O
Newsletter	O
About	O
Us	O
Company	O
Overview	O
Corporate	O
Social	O
Responsibility	O
Press	O
Room	O
Investor	O
Relations	O
Investor	O
Relations	O
Home	O
,	O
Press	O
Releases	O
Events	O
&	O
Presentations	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Contact	O
Us	O
About	O
Us	O
,	O
Company	O
Overview	O
Corporate	O
Social	O
Responsibility	O
Press	O
Room	O
Investor	O
Relations	O
Investor	O
Relations	O
Home	O
Press	O
Releases	O
Events	O
&	O
Presentations	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Company	O
Overview	O
,	O
Corporate	O
Social	O
Responsibility	O
,	O
Press	O
Room	O
,	O
Investor	O
Relations	O
Investor	O
Relations	O
Home	O
Press	O
Releases	O
Events	O
&	O
Presentations	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Investor	O
Relations	O
,	O
Investor	O
Relations	O
,	O
Home	O
Press	O
Releases	O
Events	O
&	O
Presentations	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Investor	O
Relations	O
Home	O
,	O
Press	O
Releases	O
,	O
Events	O
&	O
Presentations	O
,	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Stock	O
Information	O
,	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Historic	O
Stock	O
Lookup	O
,	O
Investment	O
Calculator	O
,	O
Dividend	O
Reinvestment	O
,	O
Analyst	O
Coverage	O
,	O
Home	O
Careers	O
Business	O
Services	O
&	O
Solutions	O
Supplier	O
Resources	O
Workforce	O
Resources	O
Procurement	O
Resources	O
Supplier	O
Diversity	O
Supplier	O
Registration	O
Newsletter	O
About	O
Us	O
Company	O
Overview	O
Corporate	O
Social	O
Responsibility	O
Press	O
Room	O
Investor	O
Relations	O
Investor	O
Relations	O
Home	O
Press	O
Releases	O
Events	O
&	O
Presentations	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Contact	O
Us	O
,	O
Investor	O
Relations	O
Home	O
,	O
Press	O
Releases	O
,	O
Events	O
&	O
Presentations	O
,	O
Corporate	O
Governance	O
Management	O
Board	O
of	O
Directors	O
Financials	O
&	O
Filings	O
SEC	O
Filings	O
Annual	O
Reports	O
Quarterly	O
Results	O
Key	O
Ratios	O
Financial	O
Statements	O
Stock	O
Information	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Stock	O
Information	O
,	O
Historic	O
Stock	O
Lookup	O
Investment	O
Calculator	O
Dividend	O
Reinvestment	O
Analyst	O
Coverage	O
Historic	O
Stock	O
Lookup	O
,	O
Investment	O
Calculator	O
,	O
Dividend	O
Reinvestment	O
,	O
Analyst	O
Coverage	O
,	O
Show	O
all	O
,	O
President	O
and	O
Chief	O
Executive	O
Officer	O
Carl	PERSON
T.	PERSON
Camden	PERSON
President	O
and	O
Chief	O
Executive	O
Officer	O
As	O
president	O
and	O
chief	O
executive	O
officer	O
of	O
Kelly	O
Services	O
®	O
,	O
Carl	O
Camden	O
is	O
a	O
recognized	O
thought	O
leader	O
on	O
talent	O
management	O
and	O
how	O
companies	O
can	O
adapt	O
to	O
succeed	O
in	O
the	O
changing	O
economic	O
landscape	O
.	O
In	O
his	O
role	O
at	O
Kelly	O
Services	O
--	O
which	O
serves	O
97	O
percent	O
of	O
the	O
Fortune	O
100	O
companies	O
--	O
Carl	O
regularly	O
consults	O
with	O
leaders	O
of	O
many	O
of	O
the	O
largest	O
,	O
best-known	O
corporations	O
in	O
the	O
world	O
,	O
providing	O
insight	O
into	O
labor	O
trends	O
and	O
advising	O
on	O
flexible	O
workforce	O
strategies	O
.	O
His	O
company	O
's	O
solutions	O
and	O
his	O
clients	O
'	O
needs	O
span	O
the	O
Americas	O
,	O
Asia-Pacific	O
,	O
and	O
EMEA	O
,	O
and	O
Carl	O
is	O
a	O
frequent	O
speaker	O
at	O
international	O
conferences	O
on	O
human	O
resource	O
strategies	O
,	O
leadership	O
,	O
and	O
changing	O
labor	O
dynamics	O
.	O
His	O
varied	O
educational	O
and	O
professional	O
background	O
gives	O
him	O
a	O
unique	O
perspective	O
on	O
the	O
changing	O
world	O
of	O
work	O
.	O
With	O
three	O
degrees	O
-LRB-	O
including	O
a	O
PhD	O
-RRB-	O
by	O
the	O
age	O
of	O
25	O
,	O
Carl	O
has	O
been	O
a	O
marketing	O
executive	O
for	O
a	O
bank	O
holding	O
company	O
;	O
co-president	O
of	O
an	O
advertising	O
agency	O
;	O
co-founder	O
of	O
a	O
behavioral	O
research	O
group	O
;	O
and	O
a	O
tenured	O
university	O
professor	O
.	O
He	O
is	O
frequently	O
invited	O
to	O
speak	O
to	O
students	O
and	O
faculty	O
at	O
business	O
schools	O
throughout	O
the	O
U.S.	O
Carl	O
is	O
a	O
member	O
of	O
The	O
Committee	O
for	O
Economic	O
Development	O
-LRB-	O
CED	O
-RRB-	O
,	O
a	O
nonprofit	O
,	O
nonpartisan	O
,	O
business-led	O
,	O
public	O
policy	O
organization	O
.	O
In	O
2015	O
,	O
the	O
CED	O
combined	O
with	O
The	O
Conference	O
Board	O
,	O
a	O
nonprofit	O
business	O
membership	O
and	O
research	O
group	O
organization	O
,	O
and	O
Carl	O
has	O
since	O
served	O
on	O
the	O
board	O
of	O
trustees	O
for	O
The	O
Conference	O
Board	O
.	O
He	O
is	O
a	O
member	O
of	O
the	O
Business	O
Roundtable	O
,	O
an	O
association	O
of	O
chief	O
executive	O
officers	O
of	O
leading	O
U.S.	O
companies	O
.	O
He	O
also	O
serves	O
as	O
a	O
director	O
of	O
Temp	O
Holdings	O
,	O
Co.	O
,	O
Ltd.	O
-LRB-	O
``	O
THD	O
''	O
-RRB-	O
,	O
one	O
of	O
the	O
largest	O
staffing	O
firms	O
in	O
Japan	O
and	O
the	O
Asia	O
Pacific	O
market	O
.	O
Previously	O
Carl	O
served	O
on	O
the	O
board	O
of	O
directors	O
for	O
the	O
Federal	O
Reserve	O
Bank	O
of	O
Chicago	O
,	O
Detroit	O
Branch	O
,	O
