David	PERSON
Abney	PERSON
,	O
,	O
UPS	O
Chairman	O
and	O
Chief	O
Executive	O
Officer	O
,	O
Request	O
a	O
speaker	O
,	O
David	PERSON
P.	PERSON
Abney	PERSON
,	O
UPS	O
Chairman	O
and	O
Chief	O
Executive	O
Officer	O
Jim	PERSON
Barber	PERSON
,	O
President	O
,	O
UPS	O
International	O
Norman	O
M.	O
Brothers	O
,	O
Jr.	O
,	O
Senior	O
Vice	O
President	O
,	O
General	O
Counsel	O
and	O
Corporate	O
Secretary	O
Teresa	PERSON
M.	PERSON
Finley	PERSON
,	O
Chief	O
Marketing	O
and	O
Global	O
Business	O
Services	O
Officer	O
Alan	PERSON
Gershenhorn	PERSON
,	O
Executive	O
Vice	O
President	O
and	O
Chief	O
Commercial	O
Officer	O
Myron	PERSON
Gray	PERSON
,	O
President	O
,	O
U.S.	DEPARTMENT
Operations	DEPARTMENT
Kate	PERSON
Gutmann	PERSON
,	O
Senior	O
Vice	O
President	O
,	O
Worldwide	DEPARTMENT
Sales	DEPARTMENT
and	DEPARTMENT
Solutions	DEPARTMENT
Teri	PERSON
Plummer	PERSON
McClure	PERSON
,	O
Chief	O
Human	O
Resources	O
Officer	O
and	O
Senior	O
Vice	O
President	O
,	O
Global	DEPARTMENT
Human	DEPARTMENT
Resources	DEPARTMENT
and	DEPARTMENT
Labor	DEPARTMENT
Richard	PERSON
Peretz	PERSON
,	O
Chief	O
Financial	O
Officer	O
Juan	PERSON
Perez	PERSON
,	O
Chief	O
Information	O
Officer	O
Mark	PERSON
Wallace	PERSON
,	O
Senior	O
Vice	O
President	O
,	O
Global	DEPARTMENT
Engineering	DEPARTMENT
and	DEPARTMENT
Sustainability	DEPARTMENT
David	PERSON
P.	PERSON
Abney	PERSON
,	O
UPS	O
Chairman	O
and	O
Chief	O
Executive	O
Officer	O
Rodney	PERSON
C.	PERSON
Adkins	PERSON
,	O
Former	O
Senior	O
Vice-President	O
,	O
IBM	O
Michael	PERSON
J.	PERSON
Burns	PERSON
,	O
Former	O
Chairman	O
,	O
Chief	O
Executive	O
Officer	O
&	O
President	O
,	O
Dana	DEPARTMENT
Corporation	DEPARTMENT
William	PERSON
R.	PERSON
Johnson	PERSON
,	O
Former	O
Chairman	O
,	O
President	O
&	O
Chief	O
Executive	O
Officer	O
,	O
H.J.	O
Heinz	O
Company	O
Dr.	PERSON
Candace	PERSON
Kendle	PERSON
,	O
Co-founder	O
and	O
Former	O
Chairman	O
&	O
Chief	O
Executive	O
Officer	O
of	O
Kendle	O
International	O
,	O
Inc.	O
.	O
Ann	PERSON
M.	PERSON
Livermore	PERSON
,	O
Former	O
Executive	O
Vice	O
President	O
,	O
Hewlett-Packard	O
Company	O
Rudy	PERSON
H.P.	PERSON
Markham	PERSON
,	O
Former	O
Financial	O
Director	O
,	O
Unilever	DEPARTMENT
PLC	DEPARTMENT
and	DEPARTMENT
Unilever	DEPARTMENT
NV	DEPARTMENT
Clark	O
T.	O
Randt	O
,	O
Jr.	O
-LRB-	O
Sandy	O
-RRB-	O
,	O
Former	O
U.S.	O
Ambassador	O
to	O
the	O
People	O
's	O
Republic	O
of	O
China	O
,	O
President	O
of	O
Randt	O
&	O
Co.	O
.	O
LLC	O
John	PERSON
T.	PERSON
Stankey	PERSON
,	O
CEO	O
,	O
AT&T	O
Entertainment	O
Group	O
Carol	PERSON
B.	PERSON
Tome	PERSON
,	O
Chief	O
Financial	O
Officer	O
&	O
Executive	O
Vice	O
President	O
,	O
The	O
Home	O
Depot	O
,	O
Inc.	O
.	O
Kevin	PERSON
M.	PERSON
Warsh	PERSON
,	O
Former	O
Member	O
of	O
the	O
Federal	O
Reserve	O
Board	O
of	O
Governors	O
,	O
Fellow	O
,	O
Hoover	O
Institution	O
,	O
Stanford	O
Request	O
A	O
Speaker	O
,	O
To	O
request	O
a	O
UPS	O
executive	O
for	O
an	O
upcoming	O
speaking	O
engagement	O
,	O
please	O
complete	O
and	O
submit	O
the	O
following	O
form	O
*	O
Required	O
field	O
*	O
Required	O
field	O
Email	O
address	O
*	O
Confirm	O
email	O
*	O
First	O
name	O
*	O
Last	O
Name	O
*	O
Country	O
CodeAlgeria	O
-LRB-	O
+213	O
-RRB-	O
Andorra	O
-LRB-	O
+376	O
-RRB-	O
Angola	O
-LRB-	O
+244	O
-RRB-	O
Anguilla	O
-LRB-	O
+1264	O
-RRB-	O
Antigua	O
&	O
Barbuda	O
-LRB-	O
+1268	O
-RRB-	O
Antilles	O
-LRB-	O
Dutch	O
-RRB-	O
-LRB-	O
+599	O
-RRB-	O
Argentina	O
-LRB-	O
+54	O
-RRB-	O
Armenia	O
-LRB-	O
+374	O
-RRB-	O
Aruba	O
-LRB-	O
+297	O
-RRB-	O
Ascension	O
Island	O
-LRB-	O
+247	O
-RRB-	O
Australia	O
-LRB-	O
+61	O
-RRB-	O
Austria	O
-LRB-	O
+43	O
-RRB-	O
Azerbaijan	O
-LRB-	O
+994	O
-RRB-	O
Bahamas	O
-LRB-	O
+1242	O
-RRB-	O
Bahrain	O
-LRB-	O
+973	O
-RRB-	O
Bangladesh	O
-LRB-	O
+880	O
-RRB-	O
Barbados	O
-LRB-	O
+1246	O
-RRB-	O
Belarus	O
-LRB-	O
+375	O
-RRB-	O
Belgium	O
-LRB-	O
+32	O
-RRB-	O
Belize	O
-LRB-	O
+501	O
-RRB-	O
Benin	O
-LRB-	O
+229	O
-RRB-	O
Bermuda	O
-LRB-	O
+1441	O
-RRB-	O
Bhutan	O
-LRB-	O
+975	O
-RRB-	O
Bolivia	O
-LRB-	O
+591	O
-RRB-	O
Bosnia	O
Herzegovina	O
-LRB-	O
+387	O
-RRB-	O
Botswana	O
-LRB-	O
+267	O
-RRB-	O
Brazil	O
-LRB-	O
+55	O
-RRB-	O
Brunei	O
-LRB-	O
+673	O
-RRB-	O
Bulgaria	O
-LRB-	O
+359	O
-RRB-	O
Burkina	O
Faso	O
-LRB-	O
+226	O
-RRB-	O
Burundi	O
-LRB-	O
+257	O
-RRB-	O
Cambodia	O
-LRB-	O
+855	O
-RRB-	O
Cameroon	O
-LRB-	O
+237	O
-RRB-	O
Canada	O
-LRB-	O
+1	O
-RRB-	O
Cape	O
Verde	O
Islands	O
-LRB-	O
+238	O
-RRB-	O
Cayman	O
Islands	O
-LRB-	O
+1345	O
-RRB-	O
Central	O
African	O
Republic	O
-LRB-	O
+236	O
-RRB-	O
Chile	O
-LRB-	O
+56	O
-RRB-	O
China	O
-LRB-	O
+86	O
-RRB-	O
Colombia	O
-LRB-	O
+57	O
-RRB-	O
Comoros	O
-LRB-	O
+269	O
-RRB-	O
Congo	O
-LRB-	O
+242	O
-RRB-	O
Cook	O
Islands	O
-LRB-	O
+682	O
-RRB-	O
Costa	O
Rica	O
-LRB-	O
+506	O
-RRB-	O
Croatia	O
-LRB-	O
+385	O
-RRB-	O
Cuba	O
-LRB-	O
+53	O
-RRB-	O
Cyprus	O
North	O
-LRB-	O
+90392	O
-RRB-	O
Cyprus	O
South	O
-LRB-	O
+357	O
-RRB-	O
Czech	O
Republic	O
-LRB-	O
+42	O
-RRB-	O
Denmark	O
-LRB-	O
+45	O
-RRB-	O
Diego	O
Garcia	O
-LRB-	O
+2463	O
-RRB-	O
Djibouti	O
-LRB-	O
+253	O
-RRB-	O
Dominica	O
-LRB-	O
+1809	O
-RRB-	O
Dominican	O
Republic	O
-LRB-	O
+1809	O
-RRB-	O
Ecuador	O
-LRB-	O
+593	O
-RRB-	O
Egypt	O
-LRB-	O
+20	O
-RRB-	O
Eire	O
-LRB-	O
+353	O
-RRB-	O
El	O
Salvador	O
-LRB-	O
+503	O
-RRB-	O
Equatorial	O
Guinea	O
-LRB-	O
+240	O
-RRB-	O
Eritrea	O
-LRB-	O
+291	O
-RRB-	O
Estonia	O
-LRB-	O
+372	O
-RRB-	O
Ethiopia	O
-LRB-	O
+251	O
-RRB-	O
Falkland	O
Islands	O
-LRB-	O
+500	O
-RRB-	O
Faroe	O
Islands	O
-LRB-	O
+298	O
-RRB-	O
Fiji	O
-LRB-	O
+679	O
-RRB-	O
Finland	O
-LRB-	O
+358	O
-RRB-	O
France	O
-LRB-	O
+33	O
-RRB-	O
French	O
Guiana	O
-LRB-	O
+594	O
-RRB-	O
French	O
Polynesia	O
-LRB-	O
+689	O
-RRB-	O
Gabon	O
