Twitter	O
,	O
LinkedIn	O
,	O
Language	O
,	O
Español	O
Português	O
-LRB-	O
Brasil	O
-RRB-	O
English	O
Stephen	PERSON
J.	PERSON
Hemsley	PERSON
Chief	O
Executive	O
Officer	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
Stephen	O
Hemsley	O
was	O
named	O
chief	O
executive	O
officer	O
and	O
president	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
on	O
Nov.	O
30	O
,	O
2006	O
,	O
and	O
is	O
a	O
member	O
of	O
the	O
company	O
's	O
board	O
of	O
directors	O
.	O
He	O
previously	O
served	O
as	O
president	O
and	O
chief	O
operating	O
officer	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
.	O
Hemsley	O
joined	O
the	O
company	O
in	O
June	O
1997	O
.	O
David	PERSON
S.	PERSON
Wichmann	PERSON
Office	O
of	O
the	O
Chief	O
Executive	O
President	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
David	O
Wichmann	O
assumed	O
the	O
position	O
of	O
president	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
in	O
November	O
2014	O
.	O
He	O
has	O
oversight	O
responsibility	O
for	O
all	O
of	O
UnitedHealthcare	O
's	O
domestic	O
and	O
international	O
businesses	O
,	O
and	O
for	O
overall	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
performance	O
.	O
Wichmann	O
is	O
a	O
member	O
of	O
the	O
Office	O
of	O
the	O
Chief	O
Executive	O
and	O
also	O
served	O
as	O
chief	O
financial	O
officer	O
of	O
the	O
enterprise	O
from	O
2011	O
until	O
mid-2016	O
.	O
He	O
previously	O
held	O
positions	O
as	O
president	O
,	O
UnitedHealthcare	O
;	O
president	O
and	O
chief	O
executive	O
officer	O
,	O
Specialized	O
Care	O
Services	O
-LRB-	O
now	O
OptumHealth	O
-RRB-	O
;	O
and	O
senior	O
vice	O
president	O
,	O
Corporate	O
Development	O
.	O
Prior	O
to	O
joining	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
in	O
1998	O
,	O
Wichmann	O
was	O
a	O
partner	O
with	O
Arthur	O
Andersen	O
.	O
Larry	PERSON
C.	PERSON
Renfro	PERSON
Office	O
of	O
the	O
Chief	O
Executive	O
Vice	O
Chairman	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
Chief	O
Executive	O
Officer	O
Optum	O
,	O
Larry	O
Renfro	O
was	O
named	O
vice	O
chairman	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
in	O
November	O
2014	O
,	O
with	O
oversight	O
responsibility	O
for	O
all	O
enterprise	O
strategic	O
relationships	O
,	O
key	O
client	O
relationships	O
and	O
companywide	O
business	O
growth	O
efforts	O
.	O
He	O
also	O
serves	O
as	O
chief	O
executive	O
officer	O
,	O
Optum	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
's	O
health	O
services	O
platform	O
,	O
overseeing	O
OptumInsight	O
,	O
OptumHealth	O
and	O
OptumRx	O
.	O
Renfro	O
joined	O
the	O
company	O
in	O
January	O
2009	O
and	O
has	O
served	O
as	O
chief	O
executive	O
officer	O
,	O
Public	O
and	O
Senior	O
Markets	O
Group	O
.	O
He	O
was	O
formerly	O
a	O
senior	O
executive	O
officer	O
at	O
Fidelity	O
Investments	O
and	O
a	O
member	O
of	O
the	O
Fidelity	O
Executive	O
Committee	O
.	O
He	O
was	O
president	O
and	O
chief	O
executive	O
officer	O
,	O
AARP	O
Services	O
,	O
Inc.	O
,	O
before	O
he	O
rejoined	O
Fidelity	O
in	O
2008	O
.	O
Renfro	O
has	O
also	O
held	O
senior	O
executive	O
positions	O
at	O
NewRiver	O
,	O
Inc.	O
;	O
State	O
Street	O
Bank	O
&	O
Trust	O
;	O
and	O
Allmerica	O
Financial	O
.	O
John	PERSON
Rex	PERSON
Office	O
of	O
the	O
Chief	O
Executive	O
Chief	O
Financial	O
Officer	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
John	PERSON
Rex	PERSON
was	O
appointed	O
chief	O
financial	O
officer	O
of	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
and	O
a	O
member	O
of	O
the	O
Office	O
of	O
the	O
Chief	O
Executive	O
in	O
2016	O
.	O
Previously	O
,	O
Rex	O
served	O
as	O
executive	O
vice	O
president	O
,	O
chief	O
financial	O
officer	O
,	O
Optum	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
's	O
health	O
services	O
platform	O
,	O
joining	O
the	O
company	O
in	O
2012	O
.	O
Prior	O
to	O
Optum	O
,	O
Rex	O
was	O
a	O
leading	O
equity	O
research	O
analyst	O
in	O
the	O
health	O
care	O
sector	O
and	O
managing	O
director	O
,	O
J.P.	O
Morgan	O
.	O
He	O
also	O
worked	O
as	O
a	O
strategy	O
and	O
operations	O
consultant	O
,	O
specializing	O
in	O
health	O
services	O
.	O
A	O
certified	O
public	O
accountant	O
,	O
Rex	O
advised	O
clients	O
for	O
Ernst	O
&	O
Young	O
,	O
where	O
he	O
also	O
specialized	O
in	O
the	O
health	O
services	O
sector	O
.	O
Marianne	PERSON
D.	PERSON
Short	PERSON
Office	O
of	O
the	O
Chief	O
Executive	O
Executive	O
Vice	O
President	O
and	O
Chief	O
Legal	O
Officer	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
Marianne	O
Short	O
was	O
appointed	O
executive	O
vice	O
president	O
and	O
chief	O
legal	O
officer	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
in	O
January	O
2013	O
,	O
and	O
was	O
named	O
to	O
the	O
Office	O
of	O
the	O
Chief	O
Executive	O
in	O
November	O
2014	O
.	O
She	O
is	O
responsible	O
for	O
overseeing	O
legal	O
,	O
regulatory	O
and	O
compliance	O
matters	O
across	O
the	O
enterprise	O
.	O
Prior	O
to	O
joining	O
the	O
company	O
,	O
Short	O
was	O
the	O
managing	O
partner	O
at	O
Dorsey	O
&	O
Whitney	O
LLP	O
for	O
six	O
years	O
,	O
a	O
partner	O
in	O
the	O
Trial	O
department	O
,	O
co-chair	O
of	O
the	O
firm	O
's	O
Appellate	O
and	O
Health	O
Litigation	O
practice	O
groups	O
and	O
a	O
member	O
of	O
the	O
American	O
College	O
of	O
Trial	O
Lawyers	O
and	O
the	O
American	O
Academy	O
of	O
Appellate	O
Lawyers	O
.	O
From	O
1988-2000	O
,	O
she	O
was	O
a	O
judge	O
on	O
the	O
Minnesota	O
Court	O
of	O
Appeals	O
,	O
authoring	O
more	O
than	O
900	O
opinions	O
in	O
virtually	O
every	O
area	O
of	O
civil	O
and	O
criminal	O
law	O
.	O
She	O
has	O
more	O
than	O
35	O
years	O
of	O
courtroom	O
experience	O
from	O
her	O
work	O
on	O
the	O
court	O
,	O
the	O
Dorsey	O
firm	O
and	O
the	O
Minnesota	O
Attorney	O
General	O
's	O
Office	O
.	O
D.	PERSON
Ellen	PERSON
Wilson	PERSON
Office	O
of	O
the	O
Chief	O
Executive	O
Executive	O
Vice	O
President	O
,	O
Human	O
Capital	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
Ellen	O
Wilson	O
was	O
appointed	O
executive	O
vice	O
president	O
,	O
Human	O
Capital	O
,	O
UnitedHealth	DEPARTMENT
Group	DEPARTMENT
,	O
in	O
June	O
2013	O
,	O
and	O
was	O
named	O
to	O
the	O
Office	O
of	O
the	O
Chief	O
Executive	O
in	O
November	O
2014	O
.	O
She	O
is	O
responsible	O
for	O
overseeing	O
all	O
aspects	O
of	O
human	O
resources	O
,	O
including	O
compensation	O
and	O
benefits	O
,	O
talent	O
management	O
,	O
leadership	O
and	O
employee	O
development	O
,	O
rewards	O
and	O
recognition	O
and	O
organization	O
development	O
.	O
Previously	O
,	O
Wilson	O
served	O
as	O
chief	O
administrative	O
officer	O
,	O
Optum	O
,	O
guiding	O
Optum	O
's	O
mission-critical	O
business	O
alignment	O
and	O
cultural	O
programs	O
.	O
Prior	O
to	O
joining	O
Optum	O
,	O
she	O
served	O
for	O
17	O
years	O
at	O
Fidelity	O
Investments	O
,	O
concluding	O
her	O
tenure	O
there	O
as	O
head	O
of	O
Human	O
Resources	O
.	O
http://www.unitedhealthgroup.com/About/Executives.aspx	O
