Management	O
,	O
Executive	O
Team	O
Board	O
of	O
Directors	O
Executive	O
Team	O
,	O
Board	O
of	O
Directors	O
,	O
Governance	O
,	O
Board	O
Committees	O
Auditors	O
Statement	O
of	O
Corporate	O
Governance	O
,	O
Diversity	O
Statement	O
Executive	O
Stock	O
Ownership	O
Guidelines	O
Standards	O
of	O
Business	O
Conduct	O
The	O
Code	O
of	O
Ethics	O
for	O
the	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
and	O
Senior	O
Financial	O
Officers	O
Political	O
Activities	O
Policy	O
Board	O
Committees	O
,	O
Auditors	O
,	O
Statement	O
of	O
Corporate	O
Governance	O
,	O
Diversity	O
Statement	O
,	O
Executive	O
Stock	O
Ownership	O
Guidelines	O
,	O
Standards	O
of	O
Business	O
Conduct	O
,	O
The	O
Code	O
of	O
Ethics	O
for	O
the	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
and	O
Senior	O
Financial	O
Officers	O
,	O
Political	O
Activities	O
Policy	O
,	O
Management	O
,	O
Executive	O
Team	O
Board	O
of	O
Directors	O
Executive	O
Team	O
,	O
Board	O
of	O
Directors	O
,	O
Governance	O
,	O
Board	O
Committees	O
Auditors	O
Statement	O
of	O
Corporate	O
Governance	O
,	O
Diversity	O
Statement	O
Executive	O
Stock	O
Ownership	O
Guidelines	O
Standards	O
of	O
Business	O
Conduct	O
The	O
Code	O
of	O
Ethics	O
for	O
the	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
and	O
Senior	O
Financial	O
Officers	O
Political	O
Activities	O
Policy	O
Board	O
Committees	O
,	O
Auditors	O
,	O
Statement	O
of	O
Corporate	O
Governance	O
,	O
Diversity	O
Statement	O
,	O
Executive	O
Stock	O
Ownership	O
Guidelines	O
,	O
Standards	O
of	O
Business	O
Conduct	O
,	O
The	O
Code	O
of	O
Ethics	O
for	O
the	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
and	O
Senior	O
Financial	O
Officers	O
,	O
Political	O
Activities	O
Policy	O
,	O
Rupert	PERSON
Murdoch	PERSON
,	O
Executive	TITLE
Chairman	TITLE
21st	O
Century	O
Fox	O
Rupert	PERSON
Murdoch	PERSON
,	O
is	O
Executive	TITLE
Chairman	TITLE
of	O
21st	O
Century	O
Fox	O
,	O
the	O
world	O
's	O
premier	O
portfolio	O
of	O
cable	O
,	O
broadcast	O
,	O
film	O
,	O
pay-TV	O
and	O
satellite	O
assets	O
.	O
Until	O
July	O
1	O
,	O
2015	O
,	O
Mr.	O
Murdoch	O
served	O
as	O
CEO	TITLE
and	O
Chairman	TITLE
of	O
the	O
Company	O
,	O
a	O
role	O
he	O
held	O
since	O
its	O
inception	O
as	O
News	O
Corporation	O
in	O
1979	O
.	O
Read	O
more	O
about	O
Rupert	PERSON
Murdoch	PERSON
,	O
Lachlan	PERSON
K.	PERSON
Murdoch	PERSON
,	O
Executive	TITLE
Chairman	TITLE
21st	O
Century	O
Fox	O
Lachlan	O
Murdoch	O
is	O
Executive	TITLE
Chairman	TITLE
of	O
21st	O
Century	O
Fox	O
,	O
the	O
world	O
's	O
premier	O
portfolio	O
of	O
cable	O
,	O
broadcast	O
,	O
film	O
,	O
pay-TV	O
and	O
satellite	O
assets	O
.	O
From	O
2014	O
to	O
2015	O
,	O
he	O
served	O
as	O
the	O
Company	O
's	O
Co-Chairman	O
.	O
Read	O
more	O
about	O
Lachlan	PERSON
K.	PERSON
Murdoch	PERSON
,	O
James	PERSON
Murdoch	PERSON
,	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
21st	O
Century	O
Fox	O
James	PERSON
Murdoch	PERSON
,	O
is	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
of	O
21st	O
Century	O
Fox	O
